SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF,BEXP,Bperm
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,7,0.05857886,0.144100176,0.264665364,1,5,1.1385,5.4775,3.75,8.5,27.75,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,21,0.04,0.08,0.150208191,1,5,1.374,0.6125,2.5,2,32.75,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,42,0.04,0.08,0.157030104,0.966653726,5,1.343330075,1.018503731,2.807089552,2.25,27.94291045,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,64,0.04,0.08,0.156480283,0.8,0.5,1.342104104,1.012705224,2.889925373,2.25,27.86007463,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,85,0.04,0.079746338,0.152011537,0.8,0.5,1.344228695,0.896596052,2.7341117,2.25,28.62072701,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,128,0.04,0.079949268,0.153727669,0.8,0.5,1.344423658,0.852587462,2.938021237,2.25,27.67370737,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,171,0.04,0.08021984,0.153391587,0.04,0.5,1.342212718,0.700579442,3.492874338,2.25,25.98293211,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,214,0.04,0.080980826,0.161655928,0.8,5,1.327133871,0.827903226,4.903225806,2.5,23.25806452,,
MAESPOARN3,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,88,386,0.04,0.080980826,0.161655928,0.8,5,1.327133871,0.827903226,4.903225806,2.5,23.25806452,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,4,0.086817014,0.158756195,0.232251597,1,5,1.31705,0.3,6.5,20.5,35,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,12,0.086817014,0.158756195,0.232251597,1,5,1.31705,0.3,6.5,20.5,35,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,25,0.117725647,0.189664829,0.26021914,1,5,1.28205,0.235,14,20.5,32.5,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,37,0.117725647,0.189664829,0.26021914,0.863402238,5,1.28205,0.235,14,20.5,32.5,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,50,0.140955083,0.202486035,0.262146561,0.6,1.5,1.254172,0.21115,20.36,17.85,35.15,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,75,0.166188459,0.218489471,0.268489471,0.6,1.5,1.222423684,0.188684211,27.05263158,15.76315789,36.97368421,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,100,0.166188459,0.218489471,0.268489471,0.5,1.5,1.222423684,0.188684211,27.05263158,15.76315789,36.97368421,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,125,0.155459068,0.205459068,0.255459068,0.6,1.5,1.2032,0.16,26,14,40,,
MAPLINFAA3,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,80,225,0.155459068,0.205459068,0.255459068,0.6,1.5,1.2032,0.16,26,14,40,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,3,0.179423383,0.289111041,0.371678571,1,1.5,1.120375,2.07625,23.625,29.2875,20.725,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,10,0.178845828,0.288031364,0.369764225,1,1.5,1.1316375,1.7925,23.375,30.0375,20.35,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,21,0.184218113,0.28815492,0.365516008,1,1.5,1.153237259,1.242058954,24.62279846,30.3054669,19.18455969,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,31,0.183755827,0.286289119,0.362740879,0.6,1.5,1.162975407,1.04544438,24.64790446,30.47921035,18.98349394,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,42,0.182621446,0.285311177,0.3616747,0.6,1.5,1.174956776,0.818961031,24.32690153,31.32514941,18.54246105,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,63,0.194100154,0.291883108,0.360168554,0.6,1.5,1.184747216,0.663586898,26.06699411,30.92915065,20.46604597,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,84,0.187909361,0.295679666,0.368385145,0.543090084,1.5,1.20896,0.381428571,24.01428571,34.98571429,19.15714286,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,105,0.204594716,0.307604551,0.380008705,0.369850187,1.5,1.22652922,0.335519751,21.58165281,34.71278586,26.26642412,,
MACAMBFRN3,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,88,189,0.204594716,0.307604551,0.380008705,0.369850187,1.5,1.22652922,0.335519751,21.58165281,34.71278586,26.26642412,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,3,0.269077351,0.36321899,0.438763469,1,1.5,0.969296418,3.267014925,51.2880597,24.73731343,12.86716418,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,11,0.269926059,0.362017946,0.43565205,0.970149254,1.5,0.982935272,2.932829367,51.48354175,25.19903187,12.37511093,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,22,0.272788602,0.358326335,0.42767955,0.961184208,1.5,1.000744839,2.340324209,52.97516232,24.62849909,11.57065617,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,33,0.276760885,0.355178848,0.419954019,0.6,1.5,1.009948201,1.789205902,54.65227165,23.96784199,10.85535069,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,45,0.278848967,0.353561733,0.415901972,0.6,1.5,1.017682636,1.392616856,55.73114683,23.69829755,10.1915864,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,67,0.279010925,0.350815748,0.411121259,0.6,1.5,1.02003138,1.075679196,56.05080837,23.77983848,10.01488109,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,90,0.276364666,0.347884013,0.40684316,0.32629932,1.5,1.021487491,0.776867245,55.36814654,24.32849423,9.828895934,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,112,0.266342868,0.345076957,0.405852848,0.349155874,1.5,1.096747225,0.557404136,49.76048561,28.91275292,10.25615172,,
MACAMBMAG3,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,88,200,0.266342868,0.345076957,0.405852848,0.349155874,1.5,1.096747225,0.557404136,49.76048561,28.91275292,10.25615172,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,3,0.152159951,0.226086667,0.291868175,1,1.5,1.158636522,2.044347826,23.20434783,17.30869565,33.08695652,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,11,0.151851479,0.225324442,0.290566835,1,1.5,1.167954251,1.892768596,22.98135138,17.54290239,32.94811402,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,22,0.155487047,0.226565328,0.289315063,0.983958181,1.5,1.174389954,1.61865347,23.82867563,17.30331057,32.31444202,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,33,0.160062787,0.230323845,0.290850808,0.6,1.5,1.182689176,1.344234065,24.83337553,17.61262516,31.81983461,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,44,0.161986866,0.230674339,0.289636418,0.6,1.5,1.187553659,1.128435721,25.61628359,17.28076339,31.44248298,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,66,0.165864746,0.234559057,0.292699191,0.6,1.5,1.191813351,0.915742685,26.16542155,17.82012089,30.06046611,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,89,0.168992751,0.238013541,0.296195296,0.570948043,1.5,1.196591152,0.645476147,26.44583385,18.77489866,28.29350476,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,111,0.173548161,0.24467443,0.30283802,0.295259838,1.5,1.199982623,0.489013393,26.88812229,20.04270157,27.36304113,,
MACAMBFAA3,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,88,199,0.173548161,0.24467443,0.30283802,0.295259838,1.5,1.199982623,0.489013393,26.88812229,20.04270157,27.36304113,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,3,0.193817774,0.254145319,0.306759035,1,1.5,1.1147125,2.01,35.125,12.875,33,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,11,0.193793763,0.254085355,0.306656788,1,1.5,1.115449049,1.998201087,35.10733696,12.89266304,32.98940217,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,22,0.195602079,0.255354914,0.307612459,1,1.5,1.120045044,1.849615939,35.69539081,12.98817492,32.4237879,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,33,0.201188925,0.260657923,0.312584088,0.6,1.5,1.121687805,1.658988332,37.04593579,13.35751421,31.05592343,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,44,0.202070552,0.260839679,0.312413004,0.6,1.5,1.126954536,1.518585856,37.49299037,13.34107688,30.68426314,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,66,0.206324531,0.264046089,0.315072283,0.6,1.5,1.13191179,1.204044314,38.83063158,13.74752909,29.56126225,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,88,0.200929146,0.256337631,0.306806102,0.6,1.5,1.158706479,0.730702127,38.68541799,13.36912888,29.85383811,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,110,0.206583547,0.262136751,0.312136751,0.128340524,1.5,1.166993617,0.390331814,39.97695035,13.57674772,27.53976697,,
MACAMBAGA3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,88,198,0.206583547,0.262136751,0.312136751,0.128340524,1.5,1.166993617,0.390331814,39.97695035,13.57674772,27.53976697,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,3,0.210976875,0.348241514,0.440301851,1,1.5,1.002981667,4.105833333,28.28333333,31.09166667,15.85833333,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,9,0.210848294,0.343944237,0.433698293,1,1.5,1.012430243,3.911076527,28.52593819,30.28051876,16.10093819,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,18,0.211691412,0.344248734,0.433454038,1,1.5,1.015576108,3.846864361,28.67691864,30.42713881,16.15500253,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,27,0.223642901,0.331344035,0.405548691,0.6,1.5,1.070136846,2.159975362,33.70282872,29.39619087,13.90575944,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,37,0.22433251,0.329676753,0.402316591,0.6,1.5,1.080217424,1.923417844,34.09111254,29.53501566,13.84632275,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,55,0.223431086,0.328169701,0.400490623,0.6,1.5,1.093895167,1.598292013,34.01385992,30.66718492,12.79660721,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,74,0.225947841,0.323298994,0.391476543,0.6,1.5,1.116301026,1.046763431,35.14223673,30.52348,12.58466928,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,93,0.227356721,0.325584472,0.393298084,0.424629575,1.5,1.137803116,0.543771267,35.31544702,31.71209031,8.421231334,,
MACAMBFAG3,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,88,169,0.227356721,0.325584472,0.393298084,0.424629575,1.5,1.137803116,0.543771267,35.31544702,31.71209031,8.421231334,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,2,0.124405002,0.209680205,0.287798298,1,1.5,1.198171429,2.437142857,15.14285714,21.57142857,37.85714286,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,8,0.124405002,0.209680205,0.287798298,1,1.5,1.198171429,2.437142857,15.14285714,21.57142857,37.85714286,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,17,0.12619178,0.21101381,0.288406839,1,1.5,1.208385714,2.153928571,15.14285714,22.03571429,36.61904762,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,26,0.12924313,0.213119465,0.289280988,0.941141451,1.5,1.210531151,1.98018254,15.73214286,21.9734127,35.84232804,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,35,0.131564761,0.214711711,0.289936624,0.6,1.5,1.211286508,1.865753968,16.21428571,21.87698413,35.32804233,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,53,0.141435505,0.220900291,0.289976022,0.6,1.5,1.211734921,1.582365079,17.9047619,21.36349206,35.00529101,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,71,0.154896953,0.241946643,0.308896677,0.6,1.5,1.20926633,1.552407407,18.84848485,25.2037037,36.9315376,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,89,0.155894698,0.242691334,0.309236489,0.542544935,1.5,1.214970034,1.394259259,18.84848485,25.46296296,36.24017957,,
MACAMBFAR3,MATA ATL?NTICA,CAMBISSOLO,Franco Arenosa,-22.56818571,-44.61732857,0.8,88,161,0.155894698,0.242691334,0.309236489,0.542544935,1.5,1.214970034,1.394259259,18.84848485,25.46296296,36.24017957,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,3,0.262291206,0.413052956,0.513056695,1,1.5,0.98572,2.999714286,44.52857143,46.84285714,2.385714286,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,10,0.262291206,0.413052956,0.513056695,1,1.5,0.98572,2.999714286,44.52857143,46.84285714,2.385714286,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,20,0.264518295,0.407084908,0.5043379,1,1.5,0.995844828,2.554078818,46.51970443,47.03497537,1.902463054,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,30,0.266942177,0.393767259,0.482867443,0.6,1.5,1.027610882,1.726734041,47.60852848,45.52234685,1.713300493,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,40,0.265246912,0.391101747,0.478765304,0.6,1.5,1.03935142,1.51970941,47.16299356,45.7215132,1.647947455,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,60,0.269547161,0.383141849,0.463867866,0.6,1.5,1.057026535,1.072877226,48.34974612,43.11843122,1.903251232,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,80,0.270451623,0.38115276,0.460340169,0.438470701,1.5,1.066693162,0.788414677,49.00760094,43.47083996,1.33908046,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,100,0.261810767,0.379293992,0.461901286,0.331559952,1.5,1.062846667,0.406666667,47.73333333,48.2,0.6,,
MACAMBAGS3,MATA ATL?NTICA,CAMBISSOLO,Argilo-Siltosa,-26.31667143,-48.59541429,0.8,88,180,0.261810767,0.379293992,0.461901286,0.331559952,1.5,1.062846667,0.406666667,47.73333333,48.2,0.6,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,2,0.135836078,0.21880671,0.28878876,1,1.5,1.175846667,1.49,14.4,23.03333333,36.96666667,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,6,0.144512452,0.226096883,0.293946923,1,1.5,1.177346667,1.223333333,16.23333333,23.06666667,34.5,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,13,0.153386511,0.232888193,0.297592941,0.4,1.5,1.160497744,1.209487179,18.57589744,22.14051282,33.94615385,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,20,0.16557816,0.24210013,0.304333806,0.4,1.5,1.150281197,1.131282051,21.57692308,21.39316239,31.46239316,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,26,0.183163536,0.255533013,0.313995645,0.4,1.5,1.130736,0.974148148,26.53925926,20.60148148,29.65925926,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,40,0.192786418,0.261973632,0.317748292,0.4,1.5,1.127633333,0.776481481,29.34259259,20.28148148,28.55925926,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,53,0.20669846,0.271548106,0.323485849,0.4,1.5,1.1237,0.476666667,33.33333333,19.96666667,26.96666667,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,66,0.20669846,0.271548106,0.323485849,0.2,1.5,1.1237,0.476666667,33.33333333,19.96666667,26.96666667,,
MALUVIFAA3,MATA ATL?NTICA,LUVISSOLO,Fraco Argilo-Arenosa,-14.79253333,-39.85663333,0.9,91,118,0.20669846,0.271548106,0.323485849,0.2,1.5,1.1237,0.476666667,33.33333333,19.96666667,26.96666667,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,3,0.089753301,0.155409357,0.238990019,1,5,1.223448421,1.168947368,10.00526316,15.07105263,24.35789474,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,9,0.096966111,0.162629895,0.242559195,0.842105263,5,1.220750734,1.032351326,10.58163283,14.77556241,23.84283876,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,19,0.101958331,0.168494208,0.245794481,0.8,5,1.222222271,0.876325787,11.51211466,15.20495141,23.69180683,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,28,0.105555149,0.173789128,0.249462725,0.478718952,0.1,1.222437813,0.76207952,12.28074922,15.700608,23.42434526,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,38,0.107987906,0.176827026,0.252039025,0.251835422,0.1,1.22205057,0.621974173,12.72093353,16.11211493,22.78926792,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,57,0.102399774,0.172249471,0.248583182,0.154084245,0.1,1.217160199,0.524135249,11.33130538,16.60286293,23.80543198,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,76,0.099949092,0.165193686,0.240562055,0.152716278,0.1,1.215748692,0.310571556,11.46582864,15.10991522,22.90930949,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,95,0.100943129,0.163621561,0.237606288,0.086956522,0.1,1.209242466,0.244466475,11.71776071,14.49072506,23.34808927,,
CENEOSFAR4,CERRADO,NEOSSOLO,Franco Arenosa,-12.02743684,-48.92252895,0.9,87,171,0.100943129,0.163621561,0.237606288,0.086956522,0.1,1.209242466,0.244466475,11.71776071,14.49072506,23.34808927,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,3,0.042100835,0.085169942,0.132141268,1,5,1.344016104,0.685584416,4.151948052,3.105194805,48.54935065,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,11,0.042336638,0.085648867,0.132755941,0.909090909,5,1.342657345,0.645415332,4.312677446,3.151426583,48.33983081,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,23,0.042039373,0.085036837,0.131382394,0.8,5,1.345099053,0.529739703,4.596056752,2.99254553,48.02536908,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,35,0.042133594,0.08514836,0.13127892,0.244696043,0.1,1.345849492,0.458849729,4.86961256,2.945180074,47.93583078,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,46,0.042299749,0.085490735,0.13136542,0.013888889,0.1,1.345134428,0.394247657,5.180171454,2.849467401,47.73645968,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,70,0.042516687,0.085952414,0.132048841,0.013888889,0.1,1.344417118,0.341391703,5.45560945,2.826332197,47.11363933,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,93,0.042813783,0.086680447,0.132998943,0,0.1,1.343878282,0.248974368,5.859211894,2.669553392,45.63935483,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,117,0.042955359,0.087205464,0.131852848,0,0.1,1.343874698,0.199702915,6.012534095,3.028140275,47.52272939,,
CENEOSARN4,CERRADO,NEOSSOLO,Areia,-12.96935065,-51.7308013,0.9,87,213,0.042955359,0.087205464,0.131852848,0,0.1,1.343874698,0.199702915,6.012534095,3.028140275,47.52272939,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,4,0.052297829,0.100713513,0.161168253,1,5,1.313320563,0.777605634,6.532394366,7.069014085,42.98873239,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,12,0.053246891,0.101601877,0.16235793,0.85915493,5,1.315178327,0.716337295,6.865074144,7.137952597,42.62027227,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,24,0.05470148,0.10265064,0.163124579,0.8,5,1.318850691,0.627189115,7.08744951,7.183862149,41.99406355,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,36,0.054667973,0.102582753,0.162635765,0.284688978,0.1,1.323526933,0.524465889,7.202644659,7.073673465,41.6972669,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,48,0.054816069,0.102921695,0.162899165,0.052239852,0.1,1.327507854,0.39674495,7.337898081,7.08694842,41.23254917,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,73,0.055925303,0.104305995,0.165073857,0.043126345,0.1,1.329940603,0.310730583,7.808514518,6.979709101,39.87683716,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,97,0.05720692,0.106125937,0.165806986,0.024996105,0.1,1.332282279,0.214891574,8.242863982,6.927809455,39.56038979,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,121,0.057240741,0.104731424,0.162281923,0.018867982,0.1,1.332836058,0.178984141,8.645423968,6.254607628,40.09586825,,
CENEOSAFR4,CERRADO,NEOSSOLO,Areia Franca,-15.90248592,-52.06004366,0.9,87,217,0.057240741,0.104731424,0.162281923,0.018867982,0.1,1.332836058,0.178984141,8.645423968,6.254607628,40.09586825,,
CENEOSFSL4,CERRADO,NEOSSOLO,Franco Siltosa,-15.9175,-51.57432,0.9,87,3,0.179389372,0.366056509,0.476574778,1,5,1.09158,2.002,21.4,50.2,4.4,,
